order_id,customer_age,customer_tenure_days,product_category,product_price,days_since_last_purchase,previous_returns,product_rating,discount_applied,size_purchased,is_return
1759,54,447,Fashion,54.4,22,0,3.9,0,M,0
8744,45,143,Fashion,61.0,63,0,4.1,0,L,1
5842,20,193,Electronics,19.15,159,0,4.3,0,,0
1233,33,107,Electronics,79.0,99,1,4.2,0,,0
7199,56,163,Fashion,10.0,22,0,4.4,0,L,0
9391,33,203,Home_Decor,110.56,23,1,4.3,1,,1
3011,33,898,Electronics,12.6,41,0,5.0,0,,0
8581,37,74,Fashion,23.94,17,0,4.8,0,S,0
4605,21,270,Home_Decor,40.03,48,1,4.2,1,,0
1307,35,569,Fashion,192.36,7,0,3.3,1,M,1
8938,61,663,Home_Decor,87.93,32,1,5.0,0,,0
673,30,652,Fashion,20.3,136,0,3.4,0,M,0
2971,18,656,Fashion,10.68,6,1,2.9,1,M,0
8782,46,172,Fashion,114.68,1,1,3.7,1,M,0
412,21,1055,Electronics,38.15,35,1,3.8,1,,0
7157,49,229,Fashion,18.78,18,0,3.9,1,S,1
2946,21,158,Fashion,23.1,10,1,4.6,0,M,1
4222,45,95,Fashion,10.0,3,0,4.6,0,XXL,0
3438,19,145,Fashion,10.0,45,1,4.0,0,S,1
9834,30,42,Fashion,31.55,71,0,4.0,0,S,0
7992,34,67,Fashion,123.72,145,0,5.0,0,XL,1
9666,50,537,Home_Decor,22.98,7,0,3.8,0,,0
9115,35,2069,Electronics,24.63,42,0,3.0,1,,0
1811,29,110,Fashion,114.67,4,1,3.5,0,XL,0
3256,36,201,Fashion,13.88,13,1,4.9,0,M,0
4129,26,56,Fashion,10.0,116,1,4.9,0,XL,0
6821,58,261,Electronics,44.32,7,1,4.3,0,,0
1993,49,672,Electronics,59.13,13,0,3.7,1,,0
9313,47,77,Electronics,39.43,0,0,4.7,1,,0
7954,18,786,Fashion,19.36,139,0,3.8,0,S,0
2464,20,1529,Home_Decor,47.12,34,1,3.9,1,,1
9183,32,16,Home_Decor,50.36,48,2,4.1,0,,0
8987,26,518,Electronics,45.35,176,1,3.3,0,,0
2263,49,49,Electronics,97.3,53,2,3.8,0,,0
8125,30,349,Fashion,85.85,26,1,3.4,1,S,0
6804,55,1353,Electronics,63.09,92,0,3.9,0,,0
5976,27,175,Fashion,69.15,22,0,4.2,0,XXL,0
5947,27,543,Fashion,54.26,3,1,4.2,0,XL,1
3246,44,40,Electronics,13.51,0,0,5.0,0,,0
9232,42,33,Home_Decor,83.27,126,0,4.8,0,,0
6169,33,14,Fashion,14.26,1,0,4.3,1,M,0
1553,24,441,Electronics,12.52,76,1,3.6,0,,0
6885,37,773,Fashion,22.99,76,2,4.2,1,S,0
7924,50,719,Fashion,68.36,58,1,3.4,1,XL,0
476,32,35,Home_Decor,19.89,14,0,4.8,0,,0
3420,28,747,Electronics,57.06,38,1,4.0,0,,0
6486,64,114,Fashion,111.69,17,0,3.8,1,L,1
1338,31,905,Fashion,15.26,5,1,5.0,1,L,1
968,56,687,Fashion,34.6,15,1,4.1,0,S,0
819,35,276,Fashion,30.54,51,2,3.9,1,M,0
2001,26,381,Fashion,302.34,9,0,4.6,0,S,0
1178,33,51,Fashion,12.69,33,1,4.9,0,M,0
2642,32,25,Electronics,17.16,0,0,4.3,0,,1
3042,36,291,Fashion,13.19,5,1,4.9,1,L,0
7974,28,157,Fashion,13.35,24,1,4.2,1,L,0
6535,26,731,Fashion,30.93,18,0,4.4,0,L,1
2115,43,772,Electronics,37.14,63,3,4.3,0,,0
5320,41,695,Electronics,28.13,8,0,4.3,1,,0
10000,42,778,Home_Decor,234.33,63,2,4.1,0,,0
3342,32,174,Fashion,13.14,17,0,4.4,1,XS,0
4329,55,280,Fashion,10.0,20,3,3.8,0,L,0
8459,24,150,Electronics,33.2,17,0,3.3,1,,1
9616,39,240,Electronics,33.25,38,0,3.7,0,,0
4597,31,835,Fashion,61.24,16,0,3.7,0,XXL,0
1659,22,193,Electronics,55.81,39,0,4.2,0,,1
6353,18,40,Electronics,24.04,6,0,3.3,1,,0
9083,33,18,Fashion,12.47,18,0,3.9,0,L,1
8718,36,179,Home_Decor,17.77,79,0,3.5,0,,0
8537,42,87,Electronics,15.49,22,2,4.6,1,,1
1438,54,128,Electronics,122.92,25,0,4.1,0,,1
7250,18,89,Fashion,68.46,44,1,2.8,0,XL,0
6304,48,103,Electronics,35.5,100,0,4.5,1,,0
1879,18,271,Fashion,11.72,22,0,3.3,0,L,0
799,35,275,Electronics,44.44,42,1,4.3,1,,0
134,40,21,Electronics,204.89,16,1,3.7,0,,1
8127,45,465,Electronics,182.18,93,1,4.7,0,,0
5222,35,534,Fashion,10.0,32,0,4.3,0,S,0
5394,36,812,Fashion,48.33,40,0,4.6,0,L,0
8195,36,204,Fashion,31.01,4,1,4.1,0,S,0
1279,37,29,Electronics,10.0,29,1,4.0,0,,0
6429,51,395,Home_Decor,48.13,14,0,4.4,0,,0
8939,40,245,Fashion,66.34,13,0,3.5,1,XS,0
5535,33,1688,Fashion,66.42,54,0,4.9,0,XL,0
8043,18,292,Home_Decor,48.23,41,1,3.4,0,,0
4432,18,13,Fashion,74.49,12,0,3.8,0,M,0
438,18,367,Electronics,35.5,52,0,4.1,0,,0
1284,46,510,Electronics,34.63,51,0,3.6,0,,1
8867,38,42,Home_Decor,34.16,37,0,3.6,1,,1
8552,26,749,Fashion,17.23,146,1,3.6,0,L,0
595,47,402,Fashion,78.88,29,2,4.2,0,M,0
1803,26,802,Fashion,82.39,59,0,4.2,1,L,1
7089,35,86,Home_Decor,16.24,3,1,3.3,0,,0
7996,61,135,Electronics,86.34,3,0,4.7,1,,0
7951,18,209,Fashion,41.58,89,0,4.2,0,M,0
8701,54,409,Fashion,44.4,16,0,4.7,0,M,0
8288,22,1287,Fashion,53.71,15,1,4.1,1,M,0
884,47,282,Fashion,77.2,37,0,3.6,1,L,0
5635,25,68,Fashion,18.1,6,1,3.6,0,M,0
7275,52,1394,Electronics,17.74,303,0,3.5,0,,0
7006,44,332,Electronics,42.58,0,1,3.0,1,,0
8066,36,217,Fashion,27.92,0,2,4.3,0,M,1
4546,42,30,Electronics,94.4,33,0,2.9,0,,0
7625,67,266,Fashion,63.4,9,0,4.6,0,L,1
3977,41,251,Fashion,95.72,7,0,3.8,0,S,0
4953,44,12,Electronics,63.06,4,0,3.6,1,,0
1176,31,64,Electronics,22.54,11,1,3.4,1,,1
1007,45,1308,Fashion,31.55,0,0,3.5,1,L,0
243,41,293,Fashion,57.77,103,0,5.0,1,M,1
4686,42,61,Electronics,44.91,45,0,4.1,0,,0
6012,40,583,Fashion,72.28,54,1,4.0,0,XL,0
795,22,163,Fashion,50.41,6,0,4.6,1,XL,0
223,43,393,Electronics,92.67,1,1,2.4,1,,0
6499,34,7,Fashion,83.89,66,1,2.9,0,XXL,0
5772,33,549,Electronics,16.25,12,0,4.1,1,,0
8488,23,279,Fashion,41.23,148,1,3.2,1,M,1
1935,66,34,Fashion,10.0,88,0,2.8,1,S,0
3472,34,43,Fashion,22.13,80,2,3.9,0,L,0
3430,48,180,Home_Decor,25.99,5,0,5.0,1,,0
8576,39,158,Home_Decor,91.9,10,0,3.7,0,,0
6602,35,532,Electronics,22.23,17,0,4.0,0,,1
9548,43,1053,Home_Decor,22.34,16,0,4.7,0,,0
5797,72,170,Home_Decor,17.23,12,1,3.4,0,,1
983,23,217,Home_Decor,24.46,112,0,3.2,0,,0
7577,18,339,Home_Decor,90.11,25,0,3.6,1,,0
6019,33,470,Fashion,10.0,8,0,4.4,1,M,0
926,18,771,Fashion,134.08,61,0,3.5,0,S,1
3447,33,637,Fashion,59.36,26,0,5.0,0,M,0
4119,29,164,Fashion,56.72,13,0,4.3,1,S,0
2736,28,79,Electronics,26.45,34,1,3.0,0,,0
7251,39,748,Electronics,28.07,3,1,3.5,0,,0
6338,29,214,Electronics,45.51,30,0,3.7,0,,0
936,28,246,Home_Decor,39.64,56,1,4.2,0,,0
2157,30,182,Electronics,10.54,17,0,3.8,0,,0
2151,32,6,Fashion,15.12,25,1,4.5,0,L,1
4231,18,999,Fashion,73.73,40,0,4.4,0,XL,0
8110,39,220,Electronics,35.15,31,1,3.5,0,,0
5855,18,225,Electronics,18.59,88,0,3.9,0,,0
532,18,75,Fashion,138.2,94,0,3.4,1,XL,0
104,25,344,Fashion,37.01,53,0,4.1,1,L,1
1767,61,919,Fashion,52.74,5,0,2.9,0,S,0
2587,19,374,Fashion,62.04,10,1,4.1,0,S,0
5870,30,820,Electronics,13.76,61,1,3.9,1,,1
2270,34,666,Home_Decor,10.0,32,1,3.6,0,,0
635,22,280,Fashion,27.98,120,0,2.7,0,L,0
297,45,22,Fashion,60.96,22,0,3.7,0,S,0
3602,26,150,Electronics,37.16,11,0,4.3,0,,0
5154,28,97,Electronics,54.38,73,0,4.6,0,,0
1987,43,235,Electronics,12.38,2,0,4.4,1,,1
1763,35,2002,Electronics,25.96,87,0,3.6,0,,1
9133,37,332,Fashion,11.41,34,0,4.4,1,L,1
3767,23,130,Home_Decor,54.37,2,0,3.7,0,,0
8257,48,930,Electronics,95.33,31,1,4.1,1,,0
9299,36,221,Electronics,65.4,34,0,3.8,0,,0
4619,34,356,Fashion,45.76,43,1,3.4,0,L,0
2317,45,522,Fashion,55.13,59,1,3.7,1,M,0
7510,29,8,Electronics,33.2,60,0,4.2,0,,1
1781,18,286,Fashion,16.7,3,1,4.7,0,L,0
2992,42,172,Fashion,10.0,58,0,4.6,0,XS,0
4635,26,23,Home_Decor,11.43,1,0,4.1,0,,0
5239,37,183,Fashion,251.38,40,0,3.5,0,M,1
3550,34,460,Fashion,78.95,24,0,3.5,0,M,0
1298,31,468,Fashion,43.12,114,1,4.1,0,M,0
5244,42,6,Fashion,38.27,45,0,5.0,1,M,0
887,42,592,Fashion,133.75,65,2,3.5,1,M,0
6203,62,8,Home_Decor,10.5,66,0,3.8,0,,0
127,23,194,Electronics,33.33,45,1,4.0,0,,0
7264,51,512,Home_Decor,27.4,6,0,4.0,0,,0
6607,25,184,Fashion,92.95,8,3,2.9,0,M,1
5655,24,552,Fashion,24.35,41,1,4.5,0,XXL,0
5631,26,58,Fashion,239.36,114,1,3.7,0,M,0
5074,18,8,Electronics,87.2,17,0,3.5,0,,0
2869,41,122,Electronics,79.73,13,1,3.8,0,,0
6387,34,241,Electronics,78.2,83,0,5.0,1,,0
6225,41,251,Electronics,10.27,11,0,4.3,0,,0
3067,56,257,Fashion,47.86,67,0,4.0,0,L,0
7894,22,17,Fashion,129.23,28,0,4.9,0,S,1
6041,46,1245,Electronics,110.95,282,0,2.6,0,,0
1001,51,826,Fashion,94.06,1,0,4.6,1,XS,0
6698,48,174,Fashion,52.67,49,0,4.1,0,L,0
9704,35,921,Electronics,101.33,14,0,3.8,1,,0
4873,20,266,Electronics,10.0,2,0,4.6,0,,0
1529,29,60,Electronics,99.86,75,0,4.6,1,,1
6020,46,55,Electronics,21.4,221,0,5.0,0,,0
5251,23,114,Electronics,12.93,26,2,3.5,0,,1
3647,38,78,Electronics,67.91,4,1,4.0,0,,0
3722,55,6,Fashion,17.91,25,0,4.2,1,M,1
7259,27,1114,Fashion,52.25,47,2,3.6,0,XS,1
5044,25,484,Electronics,24.36,1,1,3.3,0,,1
3598,47,556,Fashion,14.49,6,0,4.0,1,M,0
4673,40,481,Electronics,35.45,17,0,3.1,1,,0
680,50,80,Fashion,60.09,15,0,4.6,1,L,0
6992,46,232,Electronics,36.74,8,0,4.9,0,,0
8007,36,687,Fashion,24.12,82,1,4.1,0,L,0
9439,44,23,Fashion,51.47,4,1,4.4,0,S,0
1712,33,13,Electronics,106.97,154,0,4.1,1,,0
2075,27,598,Fashion,337.69,20,0,3.8,0,XL,0
7828,32,1183,Fashion,69.87,74,1,4.0,0,M,0
8286,46,361,Fashion,25.94,8,0,4.4,0,S,0
8420,28,744,Fashion,75.88,11,1,2.4,0,XXL,1
6541,38,200,Fashion,62.01,17,0,4.3,1,L,0
3970,50,28,Fashion,54.76,114,1,4.0,0,S,0
9111,57,73,Electronics,123.18,77,0,3.4,0,,0
6385,40,1282,Electronics,10.0,18,1,4.0,0,,1
1558,25,282,Fashion,75.95,3,0,3.3,0,M,0
9254,19,599,Fashion,13.2,18,0,4.5,0,L,0
188,34,85,Electronics,10.0,54,2,3.8,1,,0
7800,18,809,Fashion,33.11,22,0,4.4,1,L,0
6421,21,573,Fashion,86.71,23,1,3.7,1,L,0
6300,27,86,Home_Decor,23.28,38,1,3.6,1,,0
1603,27,253,Electronics,33.94,6,1,3.9,0,,0
491,34,899,Fashion,78.61,11,0,4.4,0,XS,1
2144,37,242,Electronics,31.44,35,0,4.1,1,,0
8070,30,13,Fashion,50.61,90,1,4.0,1,XL,1
3983,72,11,Electronics,27.06,15,1,4.9,0,,0
6507,50,74,Fashion,26.61,41,0,4.6,1,S,0
3202,40,152,Home_Decor,92.67,4,0,4.0,0,,0
6910,24,28,Electronics,14.89,110,2,4.1,0,,0
5839,20,290,Fashion,49.19,35,0,4.3,1,M,0
4752,31,361,Home_Decor,36.84,20,0,3.6,1,,0
942,45,200,Fashion,35.41,5,0,2.5,0,S,0
5971,46,640,Electronics,41.15,25,0,4.1,0,,0
829,29,958,Electronics,27.18,15,0,3.7,0,,0
6407,34,204,Electronics,59.93,17,1,3.3,0,,0
6181,46,1471,Fashion,10.0,66,0,3.8,0,M,0
4209,24,34,Electronics,10.0,126,0,3.7,1,,1
1981,23,630,Electronics,61.28,53,0,3.3,0,,0
6092,36,393,Fashion,15.41,66,0,4.4,0,L,1
2737,30,982,Electronics,76.8,17,2,3.7,1,,0
3482,18,797,Fashion,77.56,55,0,3.6,0,M,0
5747,30,734,Fashion,39.38,3,1,4.2,1,M,1
6403,30,66,Electronics,16.72,0,0,3.6,0,,1
3090,36,113,Electronics,43.62,7,0,3.3,1,,0
9467,52,157,Fashion,24.81,31,1,4.5,0,L,1
3819,30,1237,Home_Decor,42.84,23,0,5.0,0,,0
6859,27,340,Home_Decor,24.5,191,0,2.8,1,,0
953,19,240,Electronics,72.84,27,2,3.6,0,,0
2951,49,3465,Fashion,10.0,18,0,4.3,0,S,0
4385,27,83,Fashion,34.95,26,0,4.4,1,M,1
6032,29,496,Electronics,78.67,9,1,4.3,1,,0
7294,23,78,Fashion,25.86,38,1,3.6,0,M,1
8484,19,962,Fashion,72.53,12,1,4.2,0,S,0
1749,37,483,Fashion,56.81,1,0,4.0,0,L,0
194,20,1173,Fashion,115.08,68,0,4.1,1,M,1
3926,30,209,Electronics,13.16,55,0,3.4,0,,0
9709,18,23,Fashion,52.3,23,0,3.5,0,L,0
547,41,11,Fashion,118.89,11,0,5.0,0,S,1
1134,40,4,Fashion,83.93,46,1,3.5,0,M,0
8582,27,65,Fashion,64.48,157,1,3.4,0,S,0
6914,48,245,Fashion,10.0,31,1,3.6,0,L,0
8708,39,372,Fashion,42.87,48,0,4.1,0,M,0
8546,58,606,Fashion,14.92,78,1,3.7,0,M,1
1187,23,122,Fashion,94.15,2,1,4.0,0,M,0
5438,49,355,Electronics,40.18,15,1,5.0,0,,0
5920,21,403,Fashion,80.72,48,0,4.6,0,XL,0
2092,38,9,Home_Decor,33.93,16,0,3.8,0,,0
658,34,18,Fashion,18.53,31,0,4.6,1,S,0
6950,43,124,Fashion,27.69,46,0,4.0,0,XL,0
5841,39,33,Fashion,11.63,14,0,4.4,0,L,0
9366,18,1552,Fashion,17.06,47,0,3.1,0,S,0
3165,21,219,Home_Decor,17.2,92,0,3.7,0,,0
550,27,399,Fashion,11.92,14,2,3.6,1,L,0
6152,24,40,Fashion,10.0,20,0,4.4,0,M,1
6735,42,308,Home_Decor,23.28,7,2,4.6,1,,0
3511,49,302,Electronics,41.41,7,1,3.8,0,,0
3054,25,26,Fashion,48.49,7,1,3.8,1,M,0
3626,23,680,Electronics,10.0,25,0,3.3,1,,0
1104,33,614,Fashion,148.68,15,0,4.4,0,XL,0
2490,18,334,Fashion,71.63,24,0,3.4,0,XS,0
6882,34,513,Electronics,36.67,158,0,4.3,0,,1
2845,37,819,Electronics,67.45,117,0,3.7,0,,0
708,56,305,Fashion,17.87,18,1,4.6,0,M,0
3341,43,269,Fashion,93.01,10,3,3.8,1,XL,0
7014,43,110,Fashion,12.39,35,1,4.7,0,M,0
7532,42,1116,Electronics,61.43,8,0,3.2,1,,1
4031,45,401,Fashion,10.0,132,0,3.0,0,M,0
683,28,844,Fashion,19.69,29,1,3.6,0,M,1
6671,37,313,Home_Decor,26.28,25,1,3.5,1,,0
8302,29,256,Fashion,132.34,26,1,4.3,0,XL,0
302,28,99,Fashion,26.86,28,2,4.2,0,L,0
7379,41,137,Fashion,18.3,13,1,3.8,0,L,1
9996,50,419,Fashion,47.18,131,1,3.5,0,M,0
9524,61,74,Fashion,15.49,34,1,3.7,0,M,0
5515,49,14,Home_Decor,10.0,93,1,3.8,1,,0
5679,39,507,Fashion,27.4,28,0,3.3,1,L,0
8119,32,254,Fashion,22.18,116,0,4.8,0,L,0
5474,28,135,Fashion,34.88,39,1,3.8,1,M,0
721,38,359,Fashion,39.26,62,0,3.7,1,XS,0
8391,39,683,Fashion,10.48,38,0,4.3,0,S,0
9086,30,79,Electronics,59.14,41,0,4.1,0,,0
3871,18,346,Fashion,42.27,18,1,3.7,0,M,1
4190,34,12,Electronics,26.31,21,1,3.4,1,,0
7814,30,33,Fashion,10.0,0,0,3.8,0,M,0
1076,29,387,Fashion,94.07,30,0,5.0,0,L,0
4542,58,652,Electronics,60.98,2,1,4.6,0,,0
5245,46,343,Electronics,37.39,47,0,3.9,0,,0
2042,30,21,Electronics,10.53,4,1,3.5,0,,1
5262,25,701,Fashion,81.42,35,2,2.3,1,M,1
6009,48,1234,Fashion,12.81,27,0,4.2,1,L,0
912,37,407,Fashion,36.24,103,0,4.4,1,M,0
7136,41,331,Fashion,52.97,23,1,3.6,0,L,1
7711,38,134,Fashion,21.75,6,0,3.5,0,L,0
5433,36,29,Fashion,18.35,83,0,3.1,0,M,0
3898,43,872,Electronics,25.39,4,0,3.5,0,,0
8346,38,27,Fashion,49.58,71,1,4.8,0,M,0
793,38,1354,Electronics,78.24,76,0,3.7,0,,0
2898,55,96,Fashion,83.87,3,0,3.8,0,M,1
2367,28,342,Electronics,72.11,2,0,4.1,0,,0
1579,26,14,Fashion,106.66,3,0,3.3,0,S,0
6920,34,853,Fashion,63.09,6,0,4.1,0,M,0
3513,55,707,Electronics,14.16,17,1,4.0,0,,0
5909,55,430,Fashion,36.55,0,0,4.2,0,M,0
269,29,298,Fashion,40.63,19,0,3.7,0,M,0
9322,30,442,Fashion,23.46,23,0,3.3,1,M,0
2599,49,73,Electronics,17.25,143,0,4.0,1,,0
9533,18,24,Home_Decor,45.58,54,3,3.8,0,,1
6690,26,829,Fashion,20.78,7,0,4.4,0,M,0
1969,32,116,Fashion,47.25,116,1,3.8,0,L,0
1361,34,24,Fashion,25.02,29,2,3.8,0,M,0
2289,27,802,Electronics,31.64,48,0,3.4,0,,0
4001,24,462,Fashion,27.26,98,0,5.0,0,M,1
1242,32,95,Electronics,98.84,0,0,4.3,1,,0
1956,51,801,Home_Decor,13.87,25,0,3.3,0,,0
765,48,125,Electronics,10.0,9,0,3.7,1,,0
8304,36,429,Fashion,57.77,28,2,4.9,0,S,0
6000,20,2217,Home_Decor,26.18,53,0,4.3,0,,0
5070,38,219,Fashion,66.2,81,0,3.7,0,L,1
1163,18,185,Fashion,53.37,63,0,3.2,0,L,0
568,22,983,Fashion,47.23,18,2,3.0,0,M,1
1831,43,154,Electronics,31.42,50,1,2.7,1,,0
250,39,346,Home_Decor,46.59,6,0,3.7,1,,1
7703,27,43,Electronics,50.63,19,0,4.0,0,,0
7586,25,147,Electronics,10.0,61,3,3.3,0,,0
2556,41,1167,Electronics,10.21,2,0,4.2,0,,1
8510,42,444,Fashion,30.55,5,1,4.3,1,XXL,0
2748,21,510,Fashion,20.88,39,0,3.2,1,S,0
122,24,162,Home_Decor,18.67,15,0,3.7,1,,1
1272,42,721,Fashion,23.78,23,0,2.8,0,S,0
4025,26,556,Electronics,27.22,20,0,4.7,1,,1
8885,55,307,Fashion,124.55,64,1,5.0,0,L,0
26,36,613,Home_Decor,120.28,159,4,4.2,0,,0
1327,23,722,Fashion,74.64,66,0,3.3,0,S,1
7763,22,892,Fashion,36.53,25,0,4.1,0,S,1
8643,48,293,Electronics,10.0,67,0,4.8,1,,0
6553,39,84,Fashion,57.65,53,2,3.5,1,XL,1
8535,50,725,Home_Decor,61.43,85,0,4.2,0,,0
603,45,67,Fashion,73.91,38,0,3.2,1,M,1
9829,41,738,Fashion,37.21,60,1,3.9,0,M,1
8390,19,293,Electronics,10.0,59,0,4.6,0,,0
8660,36,852,Fashion,41.74,116,0,4.1,0,M,1
101,18,129,Fashion,63.49,16,0,4.3,0,M,1
1653,37,58,Fashion,58.51,5,0,3.7,0,L,0
6419,40,40,Home_Decor,15.44,2,1,4.4,0,,0
9564,51,163,Fashion,44.15,70,0,3.0,0,L,1
4026,31,70,Fashion,40.54,54,2,3.9,1,S,0
2459,40,373,Home_Decor,19.62,60,1,4.1,1,,1
9563,41,196,Fashion,22.27,21,0,4.0,0,M,0
8157,37,352,Fashion,72.84,8,0,3.4,1,M,0
4933,53,144,Fashion,13.4,44,0,4.6,0,XL,0
8320,29,289,Fashion,27.56,6,0,4.7,1,M,0
777,26,94,Home_Decor,24.47,8,1,4.6,0,,0
1635,30,32,Home_Decor,24.42,46,0,4.2,0,,0
1457,44,408,Fashion,23.77,6,1,3.4,0,L,1
411,43,667,Electronics,109.38,2,1,3.4,0,,0
2820,18,29,Fashion,45.46,120,1,3.6,0,S,0
4839,51,257,Fashion,64.82,57,0,4.5,0,L,0
4554,23,281,Fashion,37.29,15,1,4.3,0,M,1
8209,22,982,Fashion,44.53,26,1,4.6,1,L,0
7316,53,144,Electronics,11.47,36,0,4.1,1,,0
2038,28,257,Fashion,125.21,19,0,4.4,0,L,1
4142,54,26,Electronics,23.39,12,1,4.2,1,,0
3255,39,99,Fashion,17.79,6,1,3.8,0,L,0
9255,37,225,Fashion,26.08,48,1,4.4,1,S,1
7656,30,835,Fashion,24.52,0,1,3.7,0,L,0
7940,31,57,Electronics,73.06,47,0,3.8,0,,1
4917,47,141,Fashion,22.23,1,1,4.2,0,M,0
6593,52,188,Home_Decor,43.15,0,0,3.9,0,,0
2879,38,376,Fashion,52.49,93,0,4.2,0,M,0
5417,30,637,Fashion,10.8,31,0,3.6,1,L,1
5572,28,138,Fashion,27.92,13,1,4.6,1,XXL,0
9028,47,1293,Fashion,20.65,21,1,4.1,0,M,0
9461,39,253,Electronics,48.45,77,1,4.5,0,,0
1421,41,7,Fashion,45.03,17,0,4.2,1,L,0
5674,68,230,Electronics,171.69,62,0,4.1,1,,1
1793,33,1268,Electronics,10.05,7,0,3.9,0,,0
4814,25,813,Fashion,10.0,4,0,4.5,1,S,0
6558,48,65,Fashion,18.61,3,0,3.3,0,L,1
4133,47,284,Electronics,21.57,51,0,5.0,0,,0
7281,25,240,Home_Decor,91.28,37,0,4.1,0,,0
6655,28,183,Fashion,98.43,22,0,3.8,1,XS,1
4779,21,54,Home_Decor,51.31,112,0,4.9,0,,0
9395,37,92,Electronics,14.79,132,0,3.5,0,,0
6539,28,1117,Fashion,108.58,7,2,3.2,0,S,0
5706,18,1066,Fashion,46.63,8,2,3.8,0,XL,1
9554,32,494,Electronics,60.37,15,1,4.6,0,,0
2069,52,23,Fashion,51.81,232,0,4.2,0,S,1
3915,18,400,Fashion,39.67,47,0,4.5,1,L,1
1624,26,4,Fashion,16.2,64,0,2.7,0,M,0
2792,28,289,Electronics,10.0,18,0,4.4,1,,0
4892,20,1176,Electronics,35.42,7,0,3.6,0,,0
1074,19,30,Fashion,16.69,47,0,3.4,0,M,0
3556,34,265,Electronics,80.85,4,0,3.5,1,,0
2729,26,165,Electronics,50.33,30,0,4.3,0,,0
3814,36,569,Electronics,23.53,159,0,3.5,0,,0
4421,51,274,Fashion,35.16,41,0,4.0,0,S,0
7505,26,16,Fashion,14.97,43,0,4.1,0,S,0
2638,46,28,Fashion,89.15,58,1,4.8,1,L,0
5835,37,482,Fashion,111.74,48,0,4.9,0,S,0
9190,54,470,Home_Decor,49.4,13,2,3.3,0,,0
8445,37,375,Electronics,28.37,17,0,4.6,0,,0
2444,43,497,Fashion,13.36,13,0,4.3,0,M,0
8556,37,413,Fashion,16.36,84,0,4.0,1,M,1
4741,41,42,Fashion,11.79,11,1,3.7,0,L,1
7053,47,282,Fashion,21.18,53,0,4.3,0,L,0
9429,18,326,Fashion,48.42,26,1,4.5,1,L,0
5960,59,87,Electronics,51.43,17,1,4.0,0,,1
1353,41,624,Fashion,135.39,135,0,4.7,1,L,0
3779,18,639,Electronics,20.34,29,0,3.7,1,,0
4590,22,1272,Fashion,178.91,14,0,3.3,0,L,0
2126,41,408,Fashion,29.11,23,1,3.6,0,XXL,0
2163,40,219,Fashion,31.56,12,0,4.3,1,XXL,0
7674,31,120,Home_Decor,34.71,18,1,3.8,0,,0
1798,25,151,Electronics,32.94,53,0,3.7,0,,0
8291,33,138,Electronics,19.61,61,1,3.6,0,,0
256,29,1023,Fashion,30.65,127,0,3.6,0,M,0
4842,35,698,Electronics,14.25,57,0,4.1,1,,1
4082,26,73,Fashion,10.0,49,1,5.0,1,XXL,1
1591,22,60,Home_Decor,43.29,38,0,4.0,1,,0
3818,33,380,Fashion,20.22,41,0,3.9,0,L,0
1461,33,390,Fashion,10.13,2,1,3.8,0,M,0
4505,32,1,Fashion,40.68,175,0,3.8,0,XS,0
1168,41,357,Electronics,10.0,153,2,5.0,0,,0
9125,42,112,Fashion,24.23,56,0,3.8,0,S,0
7261,58,874,Fashion,13.07,96,1,3.6,0,S,0
9870,31,440,Fashion,82.13,22,0,4.2,0,L,1
234,27,115,Electronics,27.41,42,1,3.1,0,,0
8254,22,435,Electronics,103.82,54,0,4.9,1,,0
3121,29,152,Electronics,15.19,56,1,3.7,1,,0
2807,34,259,Fashion,10.0,12,0,4.9,1,S,1
868,39,105,Fashion,23.21,10,1,4.7,0,L,0
318,31,871,Electronics,78.4,3,2,2.7,0,,1
9724,35,256,Fashion,28.46,13,0,4.0,0,S,0
3337,18,1339,Fashion,35.03,22,1,3.1,0,S,1
7701,45,0,Electronics,88.88,21,0,4.5,1,,0
7930,18,249,Electronics,22.4,66,0,3.3,0,,1
8078,48,1478,Home_Decor,29.45,25,0,4.6,1,,0
562,59,115,Fashion,35.68,90,0,4.5,0,XL,0
7912,41,462,Electronics,78.55,53,0,3.6,1,,0
7052,39,84,Fashion,18.1,106,0,4.3,0,M,0
9341,23,304,Home_Decor,54.32,191,0,4.0,1,,0
6140,46,108,Home_Decor,36.18,47,1,3.2,0,,1
2697,47,676,Electronics,11.17,42,0,4.0,0,,0
7838,34,455,Fashion,17.1,198,0,3.7,0,L,0
1181,37,276,Electronics,15.12,18,0,4.7,1,,0
8588,18,35,Fashion,18.11,104,0,3.8,0,M,1
8767,47,143,Fashion,36.17,5,0,4.1,0,M,0
2588,32,938,Home_Decor,33.1,63,0,3.0,0,,1
4055,22,353,Fashion,24.0,45,1,4.4,0,S,0
2168,19,208,Fashion,52.06,8,0,4.2,0,M,1
9723,36,2,Electronics,37.78,15,1,4.7,0,,1
5435,43,54,Fashion,142.36,209,1,4.1,0,L,0
7916,35,92,Home_Decor,104.71,33,0,4.1,0,,0
2422,49,153,Fashion,22.46,27,0,4.6,1,M,0
49,39,27,Fashion,38.54,2,0,5.0,0,L,1
9819,21,1032,Fashion,38.12,75,2,3.7,0,L,0
5779,35,145,Electronics,23.93,101,1,3.8,0,,0
8989,53,245,Fashion,112.7,66,1,4.3,1,XL,0
